id,text,url,source,domain,published,scraped_at
protiproud_12c9a9ca,evropska unie puvodne mirovy projekt se meni ve valecnickou diktaturu ritime se plnou parou vstric katastrofe vice penez pro nato a s nim spojene zbrojare socialni stat obetovany valce,https://protiproud.info/evropska-unie-puvodne-mirovy-projekt-se-meni-ve-valecnickou-diktaturu-ritime-se-plnou-parou-vstric-katastrofe-vice-penez-pro-nato-a-s-nim-spojene-zbrojare-socialni-stat-obetovany-valce-/,Protiproud,POLITICS,2026-04-18,2026-04-22T20:34:13Z
protiproud_9f705c69,stale vetsi zahada ve washingtonu chaos jako vira trumpova blazniva politika bez hranic rad bez radu kdo to ridi proc se kolem nej ted roji sekty okultiste a blouznivci vedlejsi nebo pl,https://protiproud.info/stale-vetsi-zahada-ve-washingtonu-chaos-jako-vira-trumpova-blazniva-politika-bez-hranic-rad-bez-radu-kdo-to-ridi-proc-se-kolem-nej-ted-roji-sekty-okultiste-a-blouznivci-vedlejsi-nebo-pl/,Protiproud,POLITICS,2026-04-18,2026-04-22T20:34:13Z
protiproud_04740186,cviceni morsky stit 2026 rumunsko moldavske predmosti utoku na rusko cernomorsky region se stava dalsi zonou konfrontace nato s moskvou dodavky zbrani kyjevu pres moldavsko vojensky sch,https://protiproud.info/cviceni-morsky-stit-2026-rumunsko-moldavske-predmosti-utoku-na-rusko-cernomorsky-region-se-stava-dalsi-zonou-konfrontace-nato-s-moskvou-dodavky-zbrani-kyjevu-pres-moldavsko-vojensky-sch/,Protiproud,POLITICS,2026-04-18,2026-04-22T20:34:13Z
protiproud_ff812d27,boj sionistu proti zidum izrael vybombardoval synagogu rafi nia v teheranu zide po celem svete jsou v soku potlacovany zidovsky antisionismus kalimsti zide poklidne zijici v iranu jsou,https://protiproud.info/boj-sionistu-proti-zidum-izrael-vybombardoval-synagogu-rafi-nia-v-teheranu-zide-po-celem-svete-jsou-v-soku-potlacovany-zidovsky-antisionismus-kalimsti-zide-poklidne-zijici-v-iranu-jsou-/,Protiproud,OTHER,2026-04-17,2026-04-22T20:34:13Z
protiproud_2f2265f7,nepodvoleni 260414 jindrich rajchl,https://protiproud.info/nepodvoleni-260414-jindrich-rajchl/,Protiproud,POLITICS,2026-04-15,2026-04-22T20:34:13Z
protiproud_6bc73192,magyarovo prichazeni letity clen fideszu o jeho boj proti korupci zlepseni vztahu s bruselem jako program budoucnost v4 pod nemeckym vlivem a benesovi dekrety jako karta na stole je sje,https://protiproud.info/magyarovo-prichazeni-letity-clen-fideszu-o-jeho-boj-proti-korupci-zlepseni-vztahu-s-bruselem-jako-program-budoucnost-v4-pod-nemeckym-vlivem-a-benesovi-dekrety-jako-karta-na-stole-je-sje/,Protiproud,POLITICS,2026-04-15,2026-04-22T20:34:13Z
protiproud_376daa39,teaparty 260414 petr hajek,https://protiproud.info/teaparty-260414-petr-hajek/,Protiproud,OTHER,2026-04-14,2026-04-22T20:34:13Z
protiproud_943773b3,priciny a dusledky orbanova padu k drtive porazce prispela eu tajne sluzby i ukrajina zdrzovane fondy odposlechy pred volbami a zastaveny ropovod prevezme roli madarska slovenska a cr p,https://protiproud.info/priciny-a-dusledky-orbanova-padu-k-drtive-porazce-prispela-eu-tajne-sluzby-i-ukrajina-zdrzovane-fondy-odposlechy-pred-volbami-a-zastaveny-ropovod-prevezme-roli-madarska-slovenska-a-cr-p/,Protiproud,POLITICS,2026-04-14,2026-04-22T20:34:13Z
protiproud_dece55b7,velka madarska bitva i vlada politickych velikanu jako je orban jednou konci prekazel evropskym elitam ikona evropskeho konzervativismu padla ale my jdeme dal nenavist z kyjeva i z brus,https://protiproud.info/velka-madarska-bitva-i-vlada-politickych-velikanu-jako-je-orban-jednou-konci-prekazel-evropskym-elitam-ikona-evropskeho-konzervativismu-padla-ale-my-jdeme-dal-nenavist-z-kyjeva-i-z-brus/,Protiproud,POLITICS,2026-04-14,2026-04-22T20:34:13Z
protiproud_90242d45,hormuz na papire zavreny realita smesne otevrena zblaznil se trump lode couvaji tankery si pluji vrtulniky nedoleti americka blokada bez zubu mir slibeny rano odpoledne popreny kdo tohl,https://protiproud.info/hormuz-na-papire-zavreny-realita-smesne-otevrena-zblaznil-se-trump-lode-couvaji-tankery-si-pluji-vrtulniky-nedoleti-americka-blokada-bez-zubu-mir-slibeny-rano-odpoledne-popreny-kdo-tohl/,Protiproud,POLITICS,2026-04-13,2026-04-22T20:34:13Z
protiproud_a198bb42,jaderny klam iran pod lupou jini nedotknutelni bombardovat jedny kryt druhe kdo tu opravdu hrozi svetu arzenal ve stinu a mlceni na povel pravo jen pro slabe sila pro vyvolene pokrytect,https://protiproud.info/jaderny-klam-iran-pod-lupou-jini-nedotknutelni-bombardovat-jedny-kryt-druhe-kdo-tu-opravdu-hrozi-svetu-arzenal-ve-stinu-a-mlceni-na-povel-pravo-jen-pro-slabe-sila-pro-vyvolene-pokrytect/,Protiproud,POLITICS,2026-04-12,2026-04-22T20:34:13Z
protiproud_8de51af3,madarsky rebus zacatek konce nebo konec zacatku vysledky voleb to nevyresi stret ma mnohem hlubsi priciny nepratelske prevzeti politiky moc korporatu je vetsi nez si pripoustime bruselu,https://protiproud.info/madarsky-rebus-zacatek-konce-nebo-konec-zacatku-vysledky-voleb-to-nevyresi-stret-ma-mnohem-hlubsi-priciny-nepratelske-prevzeti-politiky-moc-korporatu-je-vetsi-nez-si-pripoustime-bruselu/,Protiproud,POLITICS,2026-04-12,2026-04-22T20:34:13Z
protiproud_4920e22c,utok na zpovedni tajemstvi liberalove chteji cirkev v cr bude opet dostat do v podruci statu prezident a ustavni soud ve sporu s katoliky pokrytectvi statu ne vsichni badatele maji poct,https://protiproud.info/utok-na-zpovedni-tajemstvi-liberalove-chteji-cirkev-v-cr-bude-opet-dostat-do-v-podruci-statu-prezident-a-ustavni-soud-ve-sporu-s-katoliky-pokrytectvi-statu-ne-vsichni-badatele-maji-poct/,Protiproud,POLITICS,2026-04-12,2026-04-22T20:34:13Z
protiproud_5e885e54,bitva o budapest cinknute pruzkumy a strach bruselu globaliste vytahuji posledni falesny trumf russiagate tesne pred volbami zapadni tajne sluzby odposlouchavali madarskou vladu rozhovo,https://protiproud.info/bitva-o-budapest-cinknute-pruzkumy-a-strach-bruselu-globaliste-vytahuji-posledni-falesny-trumf-russiagate-tesne-pred-volbami-zapadni-tajne-sluzby-odposlouchavali-madarskou-vladu-rozhovo/,Protiproud,POLITICS,2026-04-11,2026-04-22T20:34:13Z
protiproud_297d1d34,ukrajinska rozvedka vydira elity eu kyjevska junta vybudovala nejvetsi spionazni sit v evrope hlavni zbrani tohoto monstra jsou site prostitutek po celem kontinentu a spinave penize ukr,https://protiproud.info/ukrajinska-rozvedka-vydira-elity-eu-kyjevska-junta-vybudovala-nejvetsi-spionazni-sit-v-evrope-hlavni-zbrani-tohoto-monstra-jsou-site-prostitutek-po-celem-kontinentu-a-spinave-penize-ukr/,Protiproud,POLITICS,2026-04-11,2026-04-22T20:34:13Z
protiproud_76a1d962,sebeobrana 260410 robert vlasek,https://protiproud.info/sebeobrana-260410-robert-vlasek/,Protiproud,OTHER,2026-04-10,2026-04-22T20:34:13Z
protiproud_683bb47a,zelena lez se toci obri vrtule melou krajinu neviditelny tlak drti hlavy ticho ktere neni ticho zabijeni bez krve ptaci padaji netopyri praskaji zevnitr more umlka vesnice chudnou a pro,https://protiproud.info/zelena-lez-se-toci-obri-vrtule-melou-krajinu-neviditelny-tlak-drti-hlavy-ticho-ktere-neni-ticho-zabijeni-bez-krve-ptaci-padaji-netopyri-praskaji-zevnitr-more-umlka-vesnice-chudnou-a-pro/,Protiproud,OTHER,2026-04-09,2026-04-22T20:34:13Z
protiproud_a638dcad,iran je zpet jako velmoc usa jiz nejsou supervelmoci ochota k obetem vyspele perske civilizace role pakistanu a ciny pri vyjednava epsteinuv syndikat prosi o oddechovy cas americke lode,https://protiproud.info/iran-je-zpet-jako-velmoc-usa-jiz-nejsou-supervelmoci-ochota-k-obetem-vyspele-perske-civilizace-role-pakistanu-a-ciny-pri-vyjednava-epsteinuv-syndikat-prosi-o-oddechovy-cas-americke-lode/,Protiproud,OTHER,2026-04-09,2026-04-22T20:34:13Z
protiproud_5c970364,nepodvoleni 260408 vladimir stepan,https://protiproud.info/nepodvoleni-260408-vladimir-stepan/,Protiproud,POLITICS,2026-04-08,2026-04-22T20:34:13Z
protiproud_3ef75fc8,dohoda usa a iranu zrod noveho svetoveho radu vracime se 200 let zpatky k narodnim statu sledujeme smrt globalismu v primem prenosu apokalypsa ktera se nekonala iran vydela na hormuzu 1,https://protiproud.info/dohoda-usa-a-iranu-zrod-noveho-svetoveho-radu-vracime-se-200-let-zpatky-k-narodnim-statu-sledujeme-smrt-globalismu-v-primem-prenosu-apokalypsa-ktera-se-nekonala-iran-vydela-na-hormuzu-1/,Protiproud,OTHER,2026-04-08,2026-04-22T20:34:13Z
protiproud_e2107300,bulharsko na hrane dalsi trhlina v evropske fasade brusel znovu tasi cenzurni nastroje volby pod dohledem jako v rumunsku znicit orbana znicit radeva kolik voleb jeste musi byt opraveno,https://protiproud.info/bulharsko-na-hrane-dalsi-trhlina-v-evropske-fasade-brusel-znovu-tasi-cenzurni-nastroje-volby-pod-dohledem-jako-v-rumunsku-znicit-orbana-znicit-radeva-kolik-voleb-jeste-musi-byt-opraveno/,Protiproud,POLITICS,2026-04-07,2026-04-22T20:34:13Z
protiproud_a7d4538f,debakl usa pri snaze vyzvednout jaderny material v iranu zachranna akce na osvobozeni pilota byla jen kryci manevr trumpovi pohadky o zachrane plukovnika ryana usa ztratily za jeden den,https://protiproud.info/debakl-usa-pri-snaze-vyzvednout-jaderny-material-v-iranu-zachranna-akce-na-osvobozeni-pilota-byla-jen-kryci-manevr-trumpovi-pohadky-o-zachrane-plukovnika-ryana-usa-ztratily-za-jeden-den/,Protiproud,POLITICS,2026-04-07,2026-04-22T20:34:13Z
protiproud_2dadb692,teaparty 260406 petr hajek,https://protiproud.info/teaparty-260406-petr-hajek/,Protiproud,OTHER,2026-04-06,2026-04-22T20:34:13Z
protiproud_1fc7fb9a,svet se lame duse mrznou valky zrada osamelost a ticho kostelu stat nabizi smrt namisto ochrany zapad hori a lide mlci rodiny se rozpadaji deti mizi vira slabne kolik bolesti jeste unes,https://protiproud.info/svet-se-lame-duse-mrznou-valky-zrada-osamelost-a-ticho-kostelu-stat-nabizi-smrt-namisto-ochrany-zapad-hori-a-lide-mlci-rodiny-se-rozpadaji-deti-mizi-vira-slabne-kolik-bolesti-jeste-unes/,Protiproud,OTHER,2026-04-06,2026-04-22T20:34:13Z
protiproud_0cdfc9b6,velikonocni rezonance teroristika organizace duha placen a z nasich dani vetrniky a solary nici zivotni prostredi sorovce nezajimaji potrebnost zakona fara o neziskovkach spartan krejci,https://protiproud.info/velikonocni-rezonance-teroristika-organizace-duha-placen-a-z-nasich-dani-vetrniky-a-solary-nici-zivotni-prostredi-sorovce-nezajimaji-potrebnost-zakona-fara-o-neziskovkach-spartan-krejci/,Protiproud,CRIME,2026-04-06,2026-04-22T20:34:13Z
protiproud_ae78d199,boj o madarsko cinknute bruselske pruzkumy maji pripravit pudu pro majdan v pripade orbanova vitezstvi puc v kyjeve organizovany usa a eu se ale v budapesti tak snadno zopakovat neda wa,https://protiproud.info/boj-o-madarsko-cinknute-bruselske-pruzkumy-maji-pripravit-pudu-pro-majdan-v-pripade-orbanova-vitezstvi-puc-v-kyjeve-organizovany-usa-a-eu-se-ale-v-budapesti-tak-snadno-zopakovat-neda-wa/,Protiproud,POLITICS,2026-04-05,2026-04-22T20:34:13Z
protiproud_ea6f7b00,zahada jednoho vyroku ze by to se svetem jeste nebylo tak spatne vteleny mimozemstan pouze kdyz to schvali hollywood demoni mezi nami usilovne makaji co je racionalni dva zazraky v jedn,https://protiproud.info/zahada-jednoho-vyroku-ze-by-to-se-svetem-jeste-nebylo-tak-spatne-vteleny-mimozemstan-pouze-kdyz-to-schvali-hollywood-demoni-mezi-nami-usilovne-makaji-co-je-racionalni-dva-zazraky-v-jedn/,Protiproud,OTHER,2026-04-05,2026-04-22T20:34:13Z
protiproud_25e399f9,kristovo zmrtvychvstani prakticke dusledky a jedinecnost vzkriseni k duchovnimu zivotu kazdeho z nas nejvetsi udalost v lidskych dejinach vstal po trech dnech povstat do zivota milosti,https://protiproud.info/kristovo-zmrtvychvstani-prakticke-dusledky-a-jedinecnost-vzkriseni-k-duchovnimu-zivotu-kazdeho-z-nas-nejvetsi-udalost-v-lidskych-dejinach-vstal-po-trech-dnech-povstat-do-zivota-milosti-/,Protiproud,OTHER,2026-04-05,2026-04-22T20:34:13Z
protiproud_68fad2e6,velikonoce jako zlomovy bod v nasich zivotech krestanstvi vede k zivotu zatimco vse ostatni vede ke smrti kriz je znamenim spasy krestanstvi je pravda zatimco vse ostatni je lez jsme li,https://protiproud.info/velikonoce-jako-zlomovy-bod-v-nasich-zivotech-krestanstvi-vede-k-zivotu-zatimco-vse-ostatni-vede-ke-smrti-kriz-je-znamenim-spasy-krestanstvi-je-pravda-zatimco-vse-ostatni-je-lez-jsme-li/,Protiproud,OTHER,2026-04-03,2026-04-22T20:34:13Z
protiproud_2dfe01f7,brusel radi nejezdete neletejte budte potichu nova ctnost stat na miste a nic nechtit pokrok naruby svoboda jako problem energie draha tak se proste nehybejte kdo za to muze a opravdu m,https://protiproud.info/brusel-radi-nejezdete-neletejte-budte-potichu-nova-ctnost-stat-na-miste-a-nic-nechtit-pokrok-naruby-svoboda-jako-problem-energie-draha-tak-se-proste-nehybejte-kdo-za-to-muze-a-opravdu-m/,Protiproud,POLITICS,2026-04-03,2026-04-22T20:34:13Z
protiproud_b89ea4e7,aprilove prozreni v ct jine nazory nahle povoleny velky obrat ktery nikdo necekal zvlastni kanal pro disidenty moznost kritizovat eu nato a progresivismus nenechte se vysmat ceska telev,https://protiproud.info/aprilove-prozreni-v-ct-jine-nazory-nahle-povoleny-velky-obrat-ktery-nikdo-necekal-zvlastni-kanal-pro-disidenty-moznost-kritizovat-eu-nato-a-progresivismus-nenechte-se-vysmat-ceska-telev/,Protiproud,POLITICS,2026-04-02,2026-04-22T20:34:13Z
protiproud_61feb266,tichy prevrat civilizace algoritmus zadava clovek plni elity prikyvuji a svet tomu rika pokrok velikonoce proti nove modle co je clovek v systemu ktery zna jen vykon cenu a poslusnost j,https://protiproud.info/tichy-prevrat-civilizace-algoritmus-zadava-clovek-plni-elity-prikyvuji-a-svet-tomu-rika-pokrok-velikonoce-proti-nove-modle-co-je-clovek-v-systemu-ktery-zna-jen-vykon-cenu-a-poslusnost-j/,Protiproud,OTHER,2026-04-02,2026-04-22T20:34:13Z
protiproud_32aa580c,dohoda putina s trumpem kyjevskemu otravnemu hmyzu zakroutime krkem vratku zelenskeho pro bidena uz setri cia ukrajinska junta ma 2 mesice na odevzdani celeho donbasu trump prehodnoti v,https://protiproud.info/dohoda-putina-s-trumpem-kyjevskemu-otravnemu-hmyzu-zakroutime-krkem-vratku-zelenskeho-pro-bidena-uz-setri-cia-ukrajinska-junta-ma-2-mesice-na-odevzdani-celeho-donbasu-trump-prehodnoti-v/,Protiproud,POLITICS,2026-04-01,2026-04-22T20:34:13Z
protiproud_d526c61f,nepodvoleni 260401 igor chaun,https://protiproud.info/nepodvoleni-260401-igor-chaun/,Protiproud,POLITICS,2026-04-01,2026-04-22T20:34:13Z
protiproud_4060575e,balkan jako cviciste generalka na velkou valku stary scenar znovu oziva kdo koho obelhava nato pry jen brani nebo kryje vlastni plan kourova clona cisla z prstu hysterie na povel nahoda,https://protiproud.info/balkan-jako-cviciste-generalka-na-velkou-valku-stary-scenar-znovu-oziva-kdo-koho-obelhava-nato-pry-jen-brani-nebo-kryje-vlastni-plan-kourova-clona-cisla-z-prstu-hysterie-na-povel-nahoda/,Protiproud,POLITICS,2026-03-31,2026-04-22T20:34:13Z
protiproud_35b8d250,krize bez konce zacina treti dejstvi totez jen kulisy se upravi babis jako obvykle bezradny chce snad pres kopirak napodobit fialu jak rozpoutat peklo prilezitost ktera se nemusi opakov,https://protiproud.info/krize-bez-konce-zacina-treti-dejstvi-totez-jen-kulisy-se-upravi-babis-jako-obvykle-bezradny-chce-snad-pres-kopirak-napodobit-fialu-jak-rozpoutat-peklo-prilezitost-ktera-se-nemusi-opakov/,Protiproud,POLITICS,2026-03-31,2026-04-22T20:34:13Z
protiproud_cabd806e,potreba exorcistu je stale vetsi radeni zlych duchu je stale intenzivnejsi pocet posedlych stoupa geometrickou radou krvave obeti bohyni kali a pachamame pochybna amazonska synoda potre,https://protiproud.info/potreba-exorcistu-je-stale-vetsi-radeni-zlych-duchu-je-stale-intenzivnejsi-pocet-posedlych-stoupa-geometrickou-radou-krvave-obeti-bohyni-kali-a-pachamame-pochybna-amazonska-synoda-potre/,Protiproud,OTHER,2026-03-31,2026-04-22T20:34:13Z
protiproud_00f483fe,zakarpati jako druha fronta pro ukrajinu konflikt na pozadi vyhrocenych vztahu kyjeva s budapesti kdyz se pani perou poddanym padaji cepice z hlavy zmateny sluha zelensky mezi mlynskymi,https://protiproud.info/zakarpati-jako-druha-fronta-pro-ukrajinu-konflikt-na-pozadi-vyhrocenych-vztahu-kyjeva-s-budapesti-kdyz-se-pani-perou-poddanym-padaji-cepice-z-hlavy-zmateny-sluha-zelensky-mezi-mlynskymi/,Protiproud,ECONOMY,2026-03-31,2026-04-22T20:34:13Z
protiproud_1281e0a4,teaparty 260330 petr hajek,https://protiproud.info/teaparty-260330-petr-hajek/,Protiproud,OTHER,2026-03-30,2026-04-22T20:34:13Z
protiproud_72de44a4,odvazne strategicke tahy iranu vyhlaseni raketove prevahy nad okupovanymi uzemimi varovani pred jadernym odstrasenim trumpovo ultimatum a tvrda odpoved teheranu koordinace kroku teheran,https://protiproud.info/odvazne-strategicke-tahy-iranu-vyhlaseni-raketove-prevahy-nad-okupovanymi-uzemimi-varovani-pred-jadernym-odstrasenim-trumpovo-ultimatum-a-tvrda-odpoved-teheranu-koordinace-kroku-teheran/,Protiproud,POLITICS,2026-03-30,2026-04-22T20:34:13Z
protiproud_a4af61fc,epsteinova koalice se v persii zasekla americti marinaci a evropsti zbabelci rusti blogeri s falesnymi telefonaty opet v akci napaleny reza pahlavi si myslel ze mluvi s poslanci ep a sl,https://protiproud.info/epsteinova-koalice-se-v-persii-zasekla-americti-marinaci-a-evropsti-zbabelci-rusti-blogeri-s-falesnymi-telefonaty-opet-v-akci-napaleny-reza-pahlavi-si-myslel-ze-mluvi-s-poslanci-ep-a-sl/,Protiproud,POLITICS,2026-03-30,2026-04-22T20:34:13Z
protiproud_13f8a973,terorismus liberalu nebinarni feministicky aktivista a jeho piratsti kamosi ruska stopa vzala v pardubicich za sve bojovnici proti klimatu s kanistrem benzinu politicke neziskovky jako,https://protiproud.info/terorismus-liberalu-nebinarni-feministicky-aktivista-a-jeho-piratsti-kamosi-ruska-stopa-vzala-v-pardubicich-za-sve-bojovnici-proti-klimatu-s-kanistrem-benzinu-politicke-neziskovky-jako-/,Protiproud,CRIME,2026-03-30,2026-04-22T20:34:13Z
protiproud_52940efe,stovky jadernych utoku vakciny proti covidu se vybarvuji ukvapenost nebo biologicky utok priznani zevnitr systemu varovani ktere nikdo nechce slyset selhani nebo vedome riziko a kolik t,https://protiproud.info/stovky-jadernych-utoku-vakciny-proti-covidu-se-vybarvuji-ukvapenost-nebo-biologicky-utok-priznani-zevnitr-systemu-varovani-ktere-nikdo-nechce-slyset-selhani-nebo-vedome-riziko-a-kolik-t/,Protiproud,HEALTH,2026-03-30,2026-04-22T20:34:13Z
protiproud_9659d8b1,sionisticko banderovska aliance izrael se ujmul zelenskeho navzdory trumpovi ukrajinske drony putuji na blizky vychod krvavy klaun se stal nepritelem iranu ve hre je projekt velkeho izr,https://protiproud.info/sionisticko-banderovska-aliance-izrael-se-ujmul-zelenskeho-navzdory-trumpovi-ukrajinske-drony-putuji-na-blizky-vychod-krvavy-klaun-se-stal-nepritelem-iranu-ve-hre-je-projekt-velkeho-izr/,Protiproud,POLITICS,2026-03-30,2026-04-22T20:34:13Z
protiproud_91e9393d,rozkol v nato plat nebo nehraj trump dava paty clanek nato do aukce vznika nove nato pro globalni sever papirovy tygr a britske lode z hrackarstvi budou pobaltsti trpaslici spolu s brit,https://protiproud.info/rozkol-v-nato-plat-nebo-nehraj-trump-dava-paty-clanek-nato-do-aukce-vznika-nove-nato-pro-globalni-sever-papirovy-tygr-a-britske-lode-z-hrackarstvi-budou-pobaltsti-trpaslici-spolu-s-brit/,Protiproud,POLITICS,2026-03-30,2026-04-22T20:34:13Z
protiproud_ed95d494,letos spoustime telo pod zamkem zdravotnictvi jako novy retez data misto krve registry misto jmena brusel misto lekare neviditelna totalita dale roste kdo bude rozhodovat o nasem zdravi,https://protiproud.info/letos-spoustime-telo-pod-zamkem-zdravotnictvi-jako-novy-retez-data-misto-krve-registry-misto-jmena-brusel-misto-lekare-neviditelna-totalita-dale-roste-kdo-bude-rozhodovat-o-nasem-zdravi/,Protiproud,POLITICS,2026-03-28,2026-04-22T20:34:13Z
protiproud_227f8e86,alfaaomega 260327 zdenek lohelius klindera,https://protiproud.info/alfaaomega-260327-zdenek-lohelius-klindera/,Protiproud,OTHER,2026-03-28,2026-04-22T20:34:13Z
protiproud_70606564,nepodvoleni 260325 michal svatos,https://protiproud.info/nepodvoleni-260325-michal-svatos/,Protiproud,POLITICS,2026-03-25,2026-04-22T20:34:13Z
protiproud_e8712577,mezinarodni bezpravi zadne mezinarodni pravo uz neexistuje putin v mnichove varoval rusko chtelo zachovat pravidla a rad svo byla dusledkem zrady zapadu vitezstvi prava silnejsiho kdo u,https://protiproud.info/mezinarodni-bezpravi-zadne-mezinarodni-pravo-uz-neexistuje-putin-v-mnichove-varoval-rusko-chtelo-zachovat-pravidla-a-rad-svo-byla-dusledkem-zrady-zapadu-vitezstvi-prava-silnejsiho-kdo-u/,Protiproud,POLITICS,2026-03-25,2026-04-22T20:34:13Z
protiproud_7fad2761,ropa v chaosu tankery meni smer washington jiz couva kolik jeste vydrzi kdo tu vlastne ridi svet cina taha za nitky sankce padaji spojenci v panice a amerika jen hasi pozar ktery sama z,https://protiproud.info/ropa-v-chaosu-tankery-meni-smer-washington-jiz-couva-kolik-jeste-vydrzi-kdo-tu-vlastne-ridi-svet-cina-taha-za-nitky-sankce-padaji-spojenci-v-panice-a-amerika-jen-hasi-pozar-ktery-sama-z/,Protiproud,ECONOMY,2026-03-24,2026-04-22T20:34:13Z
protiproud_1f086e31,teaparty 260323 petr hajek,https://protiproud.info/teaparty-260323-petr-hajek/,Protiproud,OTHER,2026-03-23,2026-04-22T20:34:13Z
