id,text,url,source,domain,published,scraped_at
42tcen_aa6d80f1,trubka je lepsi nez tanker vidlak k vyzve poslancu jednat s ruskem o dodavkach ropy,https://42tcen.com/entry/trubka-je-lepsi-nez-tanker-vidlak-k-vyzve-poslancu-jednat-s-ruskem-o-dodavkach-ropy,42tcen,OTHER,2026-04-10,2026-04-22T17:30:41Z
42tcen_ea93b7be,vymeni se lidri ale problemy zustanou majerova o vysledku parlamentnich voleb v madarsku,https://42tcen.com/entry/vymeni-se-lidri-ale-problemy-zustanou-majerova-o-vysledku-parlamentnich-voleb-v-madarsku,42tcen,POLITICS,2026-04-13,2026-04-22T17:30:41Z
42tcen_68794089,brusel je spolupachatelom kyjeva a vysmieva sa nam do oci blaha o utokoch na infrastrukturu,https://42tcen.com/entry/brusel-je-spolupachatelom-kyjeva-a-vysmieva-sa-nam-do-oci-blaha-o-utokoch-na-infrastrukturu,42tcen,CRIME,2026-04-13,2026-04-22T17:30:41Z
42tcen_864ca591,magyar dokazal artikulovat nespokojenost bez toho aby pusobil jako extrem vyuzil k tomu tri veci,https://42tcen.com/entry/magyar-dokazal-artikulovat-nespokojenost-bez-toho-aby-pusobil-jako-extrem-vyuzil-k-tomu-tri-veci,42tcen,POLITICS,2026-04-13,2026-04-22T17:30:41Z
42tcen_e9ac392c,hamplova neumim si v teto situaci predstavit zemana nebo klause usty pavla mluvi nekdo jiny,https://42tcen.com/entry/hamplova-neumim-si-v-teto-situaci-predstavit-zemana-nebo-klause-usty-pavla-mluvi-nekdo-jiny,42tcen,OTHER,2026-04-13,2026-04-22T17:30:41Z
42tcen_3b668442,orbanuv prorodinny program muze byt pro cesko vzorem dolezal uvedl jak spd hodla zvysit porodnost,https://42tcen.com/entry/orbanuv-prorodinny-program-muze-byt-pro-cesko-vzorem-dolezal-uvedl-jak-spd-hodla-zvysit-porodnost,42tcen,POLITICS,2026-04-14,2026-04-22T17:30:41Z
42tcen_c0a80569,viktorin nemozeme na rozpad nato cakat uz dnes sa musime pripravovat na alternativy,https://42tcen.com/entry/viktorin-nemozeme-na-rozpad-nato-cakat-uz-dnes-sa-musime-pripravovat-na-alternativy,42tcen,POLITICS,2026-04-05,2026-04-22T17:30:41Z
42tcen_fb5759e9,vidlak bez levneho plynu hnojiva neudelate uvidime na podzim jak moc jsme to podelali,https://42tcen.com/entry/vidlak-bez-levneho-plynu-hnojiva-neudelate-uvidime-na-podzim-jak-moc-jsme-to-podelali,42tcen,OTHER,2026-04-03,2026-04-22T17:30:41Z
42tcen_58412c3c,ockovaci strategie ztraci respekt ke svobodne volbe cechu marikova o dokumentu z pera minule vlady,https://42tcen.com/entry/ockovaci-strategie-ztraci-respekt-ke-svobodne-volbe-cechu-marikova-o-dokumentu-z-pera-minule-vlady,42tcen,OTHER,2026-04-02,2026-04-22T17:30:41Z
42tcen_df42aba5,koruna neni pouhym symbolem umoznuje suverenni menovou politiku kovarova k ustavnimu navrhu,https://42tcen.com/entry/koruna-neni-pouhym-symbolem-umoznuje-suverenni-menovou-politiku-kovarova-k-ustavnimu-navrhu,42tcen,ECONOMY,2026-03-30,2026-04-22T17:30:41Z
42tcen_4537cb1d,kotrba vojaci nato v arktide jsou tam zmrzli jako nanuk,https://42tcen.com/entry/kotrba-vojaci-nato-v-arktide-jsou-tam-zmrzli-jako-nanuk,42tcen,POLITICS,2026-03-30,2026-04-22T17:30:41Z
42tcen_aa2c39cd,budil k utoku v pardubicich vzestup levicoveho extremismu je priznakem promeny evropy,https://42tcen.com/entry/budil-k-utoku-v-pardubicich-vzestup-levicoveho-extremismu-je-priznakem-promeny-evropy,42tcen,CRIME,2026-03-29,2026-04-22T17:30:41Z
42tcen_c92fa95f,mela to byt ozbrojena pest pravdy a lasky ale vymkla se kontrole vidlak k levicovym teroristum,https://42tcen.com/entry/mela-to-byt-ozbrojena-pest-pravdy-a-lasky-ale-vymkla-se-kontrole-vidlak-k-levicovym-teroristum,42tcen,CRIME,2026-03-27,2026-04-22T17:30:41Z
42tcen_76e44504,vondracek nejde nam o rychlokvasku chceme zakon ktery obstoji ustavne i v evropskem kontextu,https://42tcen.com/entry/vondracek-nejde-nam-o-rychlokvasku-chceme-zakon-ktery-obstoji-ustavne-i-v-evropskem-kontextu,42tcen,POLITICS,2026-03-27,2026-04-22T17:30:41Z
42tcen_79e770d7,za chyby druhych by nemali platit slovenski obcania uhrik podporil obmedzenia predaja nafty v sr,https://42tcen.com/entry/za-chyby-druhych-by-nemali-platit-slovenski-obcania-uhrik-podporil-obmedzenia-predaja-nafty-v-sr,42tcen,OTHER,2026-03-26,2026-04-22T17:30:41Z
42tcen_8b4a7b40,mame vazne vyhrady k ct a cro a proto chceme napravu majerova k navrhu na zruseni casti poplatku,https://42tcen.com/entry/mame-vazne-vyhrady-k-ct-a-cro-a-proto-chceme-napravu-majerova-k-navrhu-na-zruseni-casti-poplatku,42tcen,OTHER,2026-03-25,2026-04-22T17:30:41Z
42tcen_c602b133,lide chteli zmenu dostali zatim spis zmenu tonu dr vajicko uctuje prvnich 100 dni babisovy vlady,https://42tcen.com/entry/lide-chteli-zmenu-dostali-zatim-spis-zmenu-tonu-dr-vajicko-uctuje-prvnich-100-dni-babisovy-vlady,42tcen,POLITICS,2026-03-24,2026-04-22T17:30:41Z
42tcen_c9143b7a,jde jim o prachy vetvicka o vzteku opozice proti vachatove a zakonu o neziskovkach,https://42tcen.com/entry/jde-jim-o-prachy-vetvicka-o-vzteku-opozice-proti-vachatove-a-zakonu-o-neziskovkach,42tcen,POLITICS,2026-03-23,2026-04-22T17:30:41Z
42tcen_d593d567,blaha energeticka kriza uz jasne hrozi je otazne ci budeme moct dlhodobo riesit deficit ropy,https://42tcen.com/entry/blaha-energeticka-kriza-uz-jasne-hrozi-je-otazne-ci-budeme-moct-dlhodobo-riesit-deficit-ropy,42tcen,OTHER,2026-03-23,2026-04-22T17:30:41Z
42tcen_7cddc500,vidlak uspesnost babisovy vlady se ukaze jak zvladne blizici se palivovou krizi,https://42tcen.com/entry/vidlak-uspesnost-babisovy-vlady-se-ukaze-jak-zvladne-blizici-se-palivovou-krizi,42tcen,POLITICS,2026-03-23,2026-04-22T17:30:41Z
42tcen_a8b5d57b,hampl k protestu chvilkaru rusky motiv jim skvele funguje se skutecnym ruskem nema nic spolecneho,https://42tcen.com/entry/hampl-k-protestu-chvilkaru-rusky-motiv-jim-skvele-funguje-se-skutecnym-ruskem-nema-nic-spolecneho,42tcen,SOCIETY,2026-03-20,2026-04-22T17:30:41Z
42tcen_1eb59609,ta dama se zblaznila a s ni cela evropska komise kotrba rekl k cemu povede novy zakaz sefky ek,https://42tcen.com/entry/ta-dama-se-zblaznila-a-s-ni-cela-evropska-komise-kotrba-rekl-k-cemu-povede-novy-zakaz-sefky-ek,42tcen,POLITICS,2026-03-21,2026-04-22T17:30:41Z
42tcen_f013cc3e,valka s iranem hned tak neskonci budeme jeste radi za to aby do eu nejaka ropa a plyn z rf tekly,https://42tcen.com/entry/valka-s-iranem-hned-tak-neskonci-budeme-jeste-radi-za-to-aby-do-eu-nejaka-ropa-a-plyn-z-rf-tekly,42tcen,POLITICS,2026-03-19,2026-04-22T17:30:41Z
42tcen_248d423a,zdravi cechu nesmi byt rukojmim politicke korektnosti redova o tuberkuloze dovezene z ukrajiny,https://42tcen.com/entry/zdravi-cechu-nesmi-byt-rukojmim-politicke-korektnosti-redova-o-tuberkuloze-dovezene-z-ukrajiny,42tcen,HEALTH,2026-03-17,2026-04-22T17:30:41Z
42tcen_28f15266,kovarova kdo chce penize danovych poplatniku at ukaze v ci prospech s nimi naklada,https://42tcen.com/entry/kovarova-kdo-chce-penize-danovych-poplatniku-at-ukaze-v-ci-prospech-s-nimi-naklada,42tcen,OTHER,2026-03-16,2026-04-22T17:30:41Z
42tcen_255dd1ca,hamplova k zakonu o neziskovkach riziko nekontrolovaneho ciziho vlivu si dnes nemuzeme dovolit,https://42tcen.com/entry/hamplova-k-zakonu-o-neziskovkach-riziko-nekontrolovaneho-ciziho-vlivu-si-dnes-nemuzeme-dovolit,42tcen,OTHER,2026-03-16,2026-04-22T17:30:41Z
42tcen_679d300c,sebestik k vyroci okupace nemecko znovu smeruje k upevneni a rozsireni vlivu v evrope,https://42tcen.com/entry/sebestik-k-vyroci-okupace-nemecko-znovu-smeruje-k-upevneni-a-rozsireni-vlivu-v-evrope,42tcen,OTHER,2026-03-15,2026-04-22T17:30:41Z
42tcen_28fd6f7f,vidlak az se ukaze kdo doopravdy plati opozici a kolik penez na to vynaklada to bude ficak,https://42tcen.com/entry/vidlak-az-se-ukaze-kdo-doopravdy-plati-opozici-a-kolik-penez-na-to-vynaklada-to-bude-ficak,42tcen,POLITICS,2026-03-13,2026-04-22T17:30:41Z
42tcen_62e99cb8,vadi zakon o neziskovkach meli vyskakovat proti tzv neopravnene cinnosti pro cizi moc tvrdi jakl,https://42tcen.com/entry/vadi-zakon-o-neziskovkach-meli-vyskakovat-proti-tzv-neopravnene-cinnosti-pro-cizi-moc-tvrdi-jakl,42tcen,OTHER,2026-03-11,2026-04-22T17:30:41Z
42tcen_d5230b76,novotny eu neucinila od prvnich migracnich vln prakticky nic naopak rizenou migraci podporovala,https://42tcen.com/entry/novotny-eu-neucinila-od-prvnich-migracnich-vln-prakticky-nic-naopak-rizenou-migraci-podporovala,42tcen,POLITICS,2026-03-10,2026-04-22T17:30:41Z
42tcen_780162fa,ceska republika na to neni pripravena marikova k migracni vlne v dusledku konfliktu v iranu,https://42tcen.com/entry/ceska-republika-na-to-neni-pripravena-marikova-k-migracni-vlne-v-dusledku-konfliktu-v-iranu,42tcen,SOCIETY,2026-03-10,2026-04-22T17:30:41Z
42tcen_f49abfe3,viktorin kazda americka zakladna aj v europe je potencialnym cielom a tym hrozbou pre obyvatelov,https://42tcen.com/entry/viktorin-kazda-americka-zakladna-aj-v-europe-je-potencialnym-cielom-a-tym-hrozbou-pre-obyvatelov,42tcen,OTHER,2026-03-08,2026-04-22T17:30:41Z
42tcen_0d344545,mozna jeste orbanovi podekujeme za ten plot co postavil vidlak k nasledkum valky proti iranu,https://42tcen.com/entry/mozna-jeste-orbanovi-podekujeme-za-ten-plot-co-postavil-vidlak-k-nasledkum-valky-proti-iranu,42tcen,POLITICS,2026-03-06,2026-04-22T17:30:41Z
42tcen_58ee56c1,co akceptujeme u jednech musime akceptovat i u druhych majerova o dvojim metru vuci usa a rusku,https://42tcen.com/entry/co-akceptujeme-u-jednech-musime-akceptovat-i-u-druhych-majerova-o-dvojim-metru-vuci-usa-a-rusku,42tcen,OTHER,2026-03-05,2026-04-22T17:30:41Z
42tcen_1f5fb55c,marketa sichtarova bylo by blahove si myslet ze konflikt se bude tykat pouze iranu pujde o vic,https://42tcen.com/entry/marketa-sichtarova-bylo-by-blahove-si-myslet-ze-konflikt-se-bude-tykat-pouze-iranu-pujde-o-vic,42tcen,OTHER,2026-03-02,2026-04-22T17:30:41Z
42tcen_34ba734c,v evrope nastane energeticka drahota az nouze kobza uvedl nasledky delsiho konfliktu v iranu,https://42tcen.com/entry/v-evrope-nastane-energeticka-drahota-az-nouze-kobza-uvedl-nasledky-delsiho-konfliktu-v-iranu,42tcen,OTHER,2026-03-04,2026-04-22T17:30:41Z
42tcen_573fdb6b,stepan eu rusky plyn potrebuje budou ho prodavat jako plyn nespecifikovaneho puvodu za vyssi ceny,https://42tcen.com/entry/stepan-eu-rusky-plyn-potrebuje-budou-ho-prodavat-jako-plyn-nespecifikovaneho-puvodu-za-vyssi-ceny,42tcen,POLITICS,2026-03-06,2026-04-22T17:30:41Z
42tcen_e300eabf,jadrove zbrane pre ukrajinu zelenskyj je ochotny urobit cokolvek v zaujme udrzania sa pri moci,https://42tcen.com/entry/jadrove-zbrane-pre-ukrajinu-zelenskyj-je-ochotny-urobit-cokolvek-v-zaujme-udrzania-sa-pri-moci,42tcen,OTHER,2026-03-02,2026-04-22T17:30:41Z
42tcen_3a8dfbda,stefec nelze vyloucit riziko pouziti ukrajinou jaderne zbrane a to nejen vuci rusku,https://42tcen.com/entry/stefec-nelze-vyloucit-riziko-pouziti-ukrajinou-jaderne-zbrane-a-to-nejen-vuci-rusku,42tcen,OTHER,2026-03-02,2026-04-22T17:30:41Z
42tcen_5b3e06c1,stepan cilem eu je destabilizace ukrajiny a stredni evropy zajistuje energetickou ne bezpecnost,https://42tcen.com/entry/stepan-cilem-eu-je-destabilizace-ukrajiny-a-stredni-evropy-zajistuje-energetickou-ne-bezpecnost,42tcen,POLITICS,2026-02-27,2026-04-22T17:30:41Z
42tcen_796665a8,vidlak zacina posledni dejstvi ukrajinskeho dramatu ze spojencu jsou nepratele a naopak,https://42tcen.com/entry/vidlak-zacina-posledni-dejstvi-ukrajinskeho-dramatu-ze-spojencu-jsou-nepratele-a-naopak,42tcen,OTHER,2026-02-27,2026-04-22T17:30:41Z
42tcen_6ef3548a,michelko tie vystrelky su dosledkom pokryteckej a cynickej politiky ukrajinskej vlady,https://42tcen.com/entry/michelko-tie-vystrelky-su-dosledkom-pokryteckej-a-cynickej-politiky-ukrajinskej-vlady,42tcen,OTHER,2026-02-27,2026-04-22T17:30:41Z
42tcen_62f99e08,muze to priblizit treti svetovou valku paroubek k dusledkum vyzbrojeni kyjeva jadernymi zbranemi,https://42tcen.com/entry/muze-to-priblizit-treti-svetovou-valku-paroubek-k-dusledkum-vyzbrojeni-kyjeva-jadernymi-zbranemi,42tcen,OTHER,2026-02-27,2026-04-22T17:30:41Z
42tcen_9a74f4de,sak v diktature je moc zjevna v soucasnem systemu je skryta za demokratickym obalem,https://42tcen.com/entry/sak-v-diktature-je-moc-zjevna-v-soucasnem-systemu-je-skryta-za-demokratickym-obalem,42tcen,OTHER,2026-02-26,2026-04-22T17:30:41Z
42tcen_55c66466,tato jedna veta spustila ruskou vojenskou operaci kotrba k planum ukrajiny ohledne jadernych zbrani,https://42tcen.com/entry/tato-jedna-veta-spustila-ruskou-vojenskou-operaci-kotrba-k-planum-ukrajiny-ohledne-jadernych-zbrani,42tcen,OTHER,2026-02-24,2026-04-22T17:30:41Z
42tcen_e44ac56e,na hruby mech hruba zaplata bezpecnostny expert skvrnda o reakcii sr na vydieranie kyjeva ropou,https://42tcen.com/entry/na-hruby-mech-hruba-zaplata-bezpecnostny-expert-skvrnda-o-reakcii-sr-na-vydieranie-kyjeva-ropou,42tcen,OTHER,2026-02-24,2026-04-22T17:30:41Z
42tcen_043abb88,vidlak fiala vyjedl cesky kram podstatne vic nez se cekalo proste nejsou prachy,https://42tcen.com/entry/vidlak-fiala-vyjedl-cesky-kram-podstatne-vic-nez-se-cekalo-proste-nejsou-prachy,42tcen,POLITICS,2026-02-23,2026-04-22T17:30:41Z
42tcen_9e456fe5,blaha ukrajina je nastroj bruselu proti poslednym neposlusnym krajinam eu,https://42tcen.com/entry/blaha-ukrajina-je-nastroj-bruselu-proti-poslednym-neposlusnym-krajinam-eu,42tcen,OTHER,2026-02-22,2026-04-22T17:30:41Z
42tcen_3a955f0a,kyjevsky rezim je zlocinecky dokazuje to nepriatelskymi skutkami aj voci slovensku tvrdi svec,https://42tcen.com/entry/kyjevsky-rezim-je-zlocinecky-dokazuje-to-nepriatelskymi-skutkami-aj-voci-slovensku-tvrdi-svec,42tcen,OTHER,2026-02-20,2026-04-22T17:30:41Z
42tcen_8bd1e6e2,slota brusel dava zelenskemu moznost otvorenych dveri aby mohol pokracovat vo vojne,https://42tcen.com/entry/slota-brusel-dava-zelenskemu-moznost-otvorenych-dveri-aby-mohol-pokracovat-vo-vojne,42tcen,OTHER,2026-02-20,2026-04-22T17:30:41Z
42tcen_256aed37,uhrik za nasu dobrotu dostavame od ukrajiny nevdacnost a niektori politici si to nevedia uvedomit,https://42tcen.com/entry/uhrik-za-nasu-dobrotu-dostavame-od-ukrajiny-nevdacnost-a-niektori-politici-si-to-nevedia-uvedomit,42tcen,OTHER,2026-02-20,2026-04-22T17:30:41Z
42tcen_730328c4,kobza k planu prijeti ukrajiny do eu cr musi udelat vse mozne aby tento proces zastavila,https://42tcen.com/entry/kobza-k-planu-prijeti-ukrajiny-do-eu-cr-musi-udelat-vse-mozne-aby-tento-proces-zastavila,42tcen,POLITICS,2026-02-19,2026-04-22T17:30:41Z
42tcen_14135cd1,okamzite zrusit dodavky elektriny na ukrajinu harabin reaguje na uzemne naroky banderovcov,https://42tcen.com/entry/okamzite-zrusit-dodavky-elektriny-na-ukrajinu-harabin-reaguje-na-uzemne-naroky-banderovcov,42tcen,OTHER,2026-02-17,2026-04-22T17:30:41Z
42tcen_05005696,rusko nad cr zlomilo hul a zajimame jej asi jako prazany dojimaji brnenske mindraky z prahy,https://42tcen.com/entry/rusko-nad-cr-zlomilo-hul-a-zajimame-jej-asi-jako-prazany-dojimaji-brnenske-mindraky-z-prahy,42tcen,OTHER,2026-02-17,2026-04-22T17:30:41Z
42tcen_41e7b03e,verejnopravni media se maji delat stylem padni komu padni janina z londyna se uchazi o misto v cro,https://42tcen.com/entry/verejnopravni-media-se-maji-delat-stylem-padni-komu-padni-janina-z-londyna-se-uchazi-o-misto-v-cro,42tcen,OTHER,2026-02-13,2026-04-22T17:30:41Z
42tcen_4081d4c8,historicky ukrajinske uzemia na slovensku nic take neexistovalo a nebude existovat reaguje hrnko,https://42tcen.com/entry/historicky-ukrajinske-uzemia-na-slovensku-nic-take-neexistovalo-a-nebude-existovat-reaguje-hrnko,42tcen,OTHER,2026-02-13,2026-04-22T17:30:41Z
42tcen_81f2d4b0,vidlak babis si nic nepreje vic nez aby chvilkari pri svem sneni o majdanu pouzili silu,https://42tcen.com/entry/vidlak-babis-si-nic-nepreje-vic-nez-aby-chvilkari-pri-svem-sneni-o-majdanu-pouzili-silu,42tcen,POLITICS,2026-02-13,2026-04-22T17:30:41Z
42tcen_11e86ac2,ide o hrozbu pre narodnu bezpecnost sr general viktorin o planoch ukrajinskych nacionalistov,https://42tcen.com/entry/ide-o-hrozbu-pre-narodnu-bezpecnost-sr-general-viktorin-o-planoch-ukrajinskych-nacionalistov,42tcen,OTHER,2026-02-13,2026-04-22T17:30:41Z
42tcen_94e0f41e,zahranicni pracovnici snizuji mzdy a berou praci cechum dolezal o pricinach nezamestnanosti,https://42tcen.com/entry/zahranicni-pracovnici-snizuji-mzdy-a-berou-praci-cechum-dolezal-o-pricinach-nezamestnanosti,42tcen,POLITICS,2026-02-13,2026-04-22T17:30:41Z
42tcen_0157b952,ukrajinska vlada by sa mala od toho striktne distancovat michelko o uzemnych narokoch voci sr,https://42tcen.com/entry/ukrajinska-vlada-by-sa-mala-od-toho-striktne-distancovat-michelko-o-uzemnych-narokoch-voci-sr,42tcen,POLITICS,2026-02-12,2026-04-22T17:30:41Z
42tcen_e8b41d9c,ak bude sud spravodlivy uzna ze islo o svinstvo blaha k sporu slovenska s eu o plyn,https://42tcen.com/entry/ak-bude-sud-spravodlivy-uzna-ze-islo-o-svinstvo-blaha-k-sporu-slovenska-s-eu-o-plyn,42tcen,POLITICS,2026-02-11,2026-04-22T17:30:41Z
42tcen_2244db76,ne boj s vladou ne boj s macinkou ci turkem koudelka prozradil hlavni cil afery sms zprav,https://42tcen.com/entry/ne-boj-s-vladou-ne-boj-s-macinkou-ci-turkem-koudelka-prozradil-hlavni-cil-afery-sms-zprav,42tcen,OTHER,2026-02-02,2026-04-22T17:30:41Z
42tcen_d8c2567f,kotrba o ukonceni smlouvy new start k rozpoutani jaderne valky staci jedna false flag operace,https://42tcen.com/entry/kotrba-o-ukonceni-smlouvy-new-start-k-rozpoutani-jaderne-valky-staci-jedna-false-flag-operace,42tcen,OTHER,2026-02-05,2026-04-22T17:30:41Z
42tcen_231eed8b,hampl o novem hnuti hejtmana kuby je obrovska poptavka po babisovske politice bez babisovy osoby,https://42tcen.com/entry/hampl-o-novem-hnuti-hejtmana-kuby-je-obrovska-poptavka-po-babisovske-politice-bez-babisovy-osoby,42tcen,POLITICS,2026-02-05,2026-04-22T17:30:41Z
42tcen_f751fb30,ukrajina je sousto ktere brusel nestravi vidlak predpovedel mozny konec eu,https://42tcen.com/entry/ukrajina-je-sousto-ktere-brusel-nestravi-vidlak-predpovedel-mozny-konec-eu,42tcen,OTHER,2026-02-06,2026-04-22T17:30:41Z
42tcen_f73dbfa6,musi vedet ze jejich casy konci brusel opakuje agonii komunistu z roku 1989 rika zantovsky,https://42tcen.com/entry/musi-vedet-ze-jejich-casy-konci-brusel-opakuje-agonii-komunistu-z-roku-1989-rika-zantovsky,42tcen,OTHER,2026-02-09,2026-04-22T17:30:41Z
42tcen_096625e7,je to usvedcujici proto o tom mainstream mlci jakl k americke zprave o vmesovani bruselu do voleb,https://42tcen.com/entry/je-to-usvedcujici-proto-o-tom-mainstream-mlci-jakl-k-americke-zprave-o-vmesovani-bruselu-do-voleb,42tcen,OTHER,2026-02-06,2026-04-22T17:30:41Z
42tcen_73eada67,ignoruje logistiku prirodni zakony a ekonomiku novesky o rozhodnuti ek a reakci slovenska,https://42tcen.com/entry/ignoruje-logistiku-prirodni-zakony-a-ekonomiku-novesky-o-rozhodnuti-ek-a-reakci-slovenska,42tcen,ECONOMY,2026-02-03,2026-04-22T17:30:41Z
42tcen_027c4649,sebestik stredni evropa je jediny prostor v eu kde je vule po navratu k normalni existenci,https://42tcen.com/entry/sebestik-stredni-evropa-je-jediny-prostor-v-eu-kde-je-vule-po-navratu-k-normalni-existenci,42tcen,POLITICS,2026-01-07,2026-04-22T17:30:41Z
42tcen_87d2aa27,hamplova premier vyresil turkovu kauzu po svem a prezidentem se uz nezdrzoval nedivim se tomu,https://42tcen.com/entry/hamplova-premier-vyresil-turkovu-kauzu-po-svem-a-prezidentem-se-uz-nezdrzoval-nedivim-se-tomu,42tcen,POLITICS,2026-01-13,2026-04-22T17:30:41Z
42tcen_004087d2,mainstream dlouha leta obelhava verejnost vetvicka o rusku v mediich a na vlastni oci,https://42tcen.com/entry/mainstream-dlouha-leta-obelhava-verejnost-vetvicka-o-rusku-v-mediich-a-na-vlastni-oci,42tcen,OTHER,2026-01-13,2026-04-22T17:30:41Z
42tcen_c41c538d,ceska republika se ocitla v roli uzitecneho idiota novotny k odhalenym castkam municni iniciativy,https://42tcen.com/entry/ceska-republika-se-ocitla-v-roli-uzitecneho-idiota-novotny-k-odhalenym-castkam-municni-iniciativy,42tcen,OTHER,2026-01-14,2026-04-22T17:30:41Z
42tcen_6aeaf5ef,kobza ekonomicka situace cr ji donuti k postupnemu narovnani vztahu s ruskem,https://42tcen.com/entry/kobza-ekonomicka-situace-cr-ji-donuti-k-postupnemu-narovnani-vztahu-s-ruskem,42tcen,ECONOMY,2026-01-16,2026-04-22T17:30:41Z
42tcen_3b123b8b,redova migrace se pouziva jako demograficka zaplata nizka porodnost cechu se ale neresi,https://42tcen.com/entry/redova-migrace-se-pouziva-jako-demograficka-zaplata-nizka-porodnost-cechu-se-ale-neresi,42tcen,SOCIETY,2026-01-16,2026-04-22T17:30:41Z
42tcen_fdfda6e6,vidlak ct ze statniho rozpoctu bych nedal ani korunu at si na sebe vydela svou tvorbou,https://42tcen.com/entry/vidlak-ct-ze-statniho-rozpoctu-bych-nedal-ani-korunu-at-si-na-sebe-vydela-svou-tvorbou,42tcen,OTHER,2026-01-16,2026-04-22T17:30:41Z
42tcen_3901e07d,majerova desim se ze nejaky blazen skrtne sirkou pripomina to zacatek 20 stoleti,https://42tcen.com/entry/majerova-desim-se-ze-nejaky-blazen-skrtne-sirkou-pripomina-to-zacatek-20-stoleti,42tcen,OTHER,2026-01-19,2026-04-22T17:30:41Z
42tcen_46fa1041,ve vetsine statu eu se koncesionarske poplatky neplati dolezal podporil jejich zruseni v cr,https://42tcen.com/entry/ve-vetsine-statu-eu-se-koncesionarske-poplatky-neplati-dolezal-podporil-jejich-zruseni-v-cr,42tcen,POLITICS,2026-01-20,2026-04-22T17:30:41Z
42tcen_29b898d8,marikova starnuti spolecnosti nelze resit dovozem porodnosti chce to duveru v budoucnost cr,https://42tcen.com/entry/marikova-starnuti-spolecnosti-nelze-resit-dovozem-porodnosti-chce-to-duveru-v-budoucnost-cr,42tcen,OTHER,2026-01-22,2026-04-22T17:30:41Z
42tcen_9f96946b,socialni site zrusily monopol tradicni media to nesou tezce dr vajicko o svobode slova v cr,https://42tcen.com/entry/socialni-site-zrusily-monopol-tradicni-media-to-nesou-tezce-dr-vajicko-o-svobode-slova-v-cr,42tcen,OTHER,2026-01-23,2026-04-22T17:30:41Z
42tcen_1381e977,liskova nazor cechu na ukonceni konfliktu na ukrajine je odmitnutim geopolitickeho experimentu eu,https://42tcen.com/entry/liskova-nazor-cechu-na-ukonceni-konfliktu-na-ukrajine-je-odmitnutim-geopolitickeho-experimentu-eu,42tcen,OTHER,2026-01-23,2026-04-22T17:30:41Z
