id,text,url,source,domain,published,scraped_at
reflex_4d6302ad,zlin film festival predstavuje hlavni souteze 66 rocniku,https://www.reflex.cz/clanek/kultura/135047/zlin-film-festival-predstavuje-hlavni-souteze-66-rocniku.html,Reflex,OTHER,2026-04-20,2026-04-22T17:06:14Z
reflex_6f1130fc,podil ceska na reseni hormuzu je stejny babisuv blaf jako jeho stafaz na koalici ochotnych pro ukrajinu,https://www.reflex.cz/clanek/komentare/135043/podil-ceska-na-reseni-hormuzu-je-stejny-babisuv-blaf-jako-jeho-stafaz-na-koalici-ochotnych-pro-ukrajinu.html,Reflex,POLITICS,2026-04-19,2026-04-22T17:06:14Z
reflex_c77148f9,arabske povstani v palestine zazehlo pred 90 lety konflikt ktery trva dodnes,https://www.reflex.cz/clanek/historie/135042/arabske-povstani-v-palestine-zazehlo-pred-90-lety-konflikt-ktery-trva-dodnes.html,Reflex,OTHER,2026-04-19,2026-04-22T17:06:14Z
reflex_621417d8,valka na blizkem vychode blokuje dovoz hnojiv jak se daji nahradit,https://www.reflex.cz/clanek/komentare/135041/valka-na-blizkem-vychode-blokuje-dovoz-hnojiv-jak-se-daji-nahradit.html,Reflex,POLITICS,2026-04-19,2026-04-22T17:06:14Z
reflex_e7c3ed3f,babis mezi hradem a motoristy spor o nato nuti premiera vybrat si stranu,https://www.reflex.cz/clanek/komentare/135040/babis-mezi-hradem-a-motoristy-spor-o-nato-nuti-premiera-vybrat-si-stranu.html,Reflex,POLITICS,2026-04-19,2026-04-22T17:06:14Z
reflex_81d2e6d6,inspekce sefa nato rutteho v praze a babisova kourova clona nad neplnenim vydaju na obranu,https://www.reflex.cz/clanek/komentare/135039/inspekce-sefa-nato-rutteho-v-praze-a-babisova-kourova-clona-nad-neplnenim-vydaju-na-obranu.html,Reflex,POLITICS,2026-04-18,2026-04-22T17:06:14Z
reflex_43ab7622,moucha maribor a prudka originalita berlinanka dora kapralova napsala knihu roku i nejlepsi prozu,https://www.reflex.cz/clanek/kultura/135038/moucha-maribor-a-prudka-originalita-berlinanka-dora-kapralova-napsala-knihu-roku-i-nejlepsi-prozu.html,Reflex,OTHER,2026-04-18,2026-04-22T17:06:14Z
reflex_3f2dcdb6,nova chlouba prahy dvorecky most je exkluzivni na pohled a uzitecny na prujezd,https://www.reflex.cz/clanek/fotogalerie/135037/nova-chlouba-prahy-dvorecky-most-je-exkluzivni-na-pohled-a-uzitecny-na-prujezd.html,Reflex,OTHER,2026-04-18,2026-04-22T17:06:14Z
reflex_7efb9f9d,univerzity nesmi byt ideologicke i kdyz by si to aliance pro rodinu prala,https://www.reflex.cz/clanek/komentare/135036/univerzity-nesmi-byt-ideologicke-i-kdyz-by-si-to-aliance-pro-rodinu-prala.html,Reflex,POLITICS,2026-04-18,2026-04-22T17:06:14Z
reflex_6d20c80a,verime vam vzkazuji belgicti filmari charlotte devillers a arnaud dufeys obetem sexualniho zneuzivani,https://www.reflex.cz/clanek/rozhovory/135035/verime-vam-vzkazuji-belgicti-filmari-charlotte-devillers-a-arnaud-dufeys-obetem-sexualniho-zneuzivani.html,Reflex,OTHER,2026-04-18,2026-04-22T17:06:14Z
reflex_5182c249,zpackana invaze v zatoce svini udelala z castra hrdinu a z kennedyho cil nenavisti kubancu i cia,https://www.reflex.cz/clanek/historie/135033/zpackana-invaze-v-zatoce-svini-udelala-z-castra-hrdinu-a-z-kennedyho-cil-nenavisti-kubancu-i-cia.html,Reflex,OTHER,2026-04-17,2026-04-22T17:06:14Z
reflex_91da02de,praha otevrela novy most pres vltavu mestska doprava na nej vyjede v sobotu,https://www.reflex.cz/clanek/zpravy/135030/praha-otevrela-novy-most-pres-vltavu-mestska-doprava-na-nej-vyjede-v-sobotu.html,Reflex,POLITICS,2026-04-17,2026-04-22T17:06:14Z
reflex_84dd1d1a,petr pavel i prezident ma nastroje ke zneprijemneni zivota vlade ktere zatim nechci pouzivat,https://www.reflex.cz/clanek/rozhovory/135029/petr-pavel-i-prezident-ma-nastroje-ke-zneprijemneni-zivota-vlade-ktere-zatim-nechci-pouzivat.html,Reflex,OTHER,2026-04-17,2026-04-22T17:06:14Z
reflex_dd91e101,proc orban prohral prekvapiva cisla ukazuji ze madarsko volilo uplne jinak nez driv,https://www.reflex.cz/clanek/padni-komu-padni/135028/proc-orban-prohral-prekvapiva-cisla-ukazuji-ze-madarsko-volilo-uplne-jinak-nez-driv.html,Reflex,POLITICS,2026-04-17,2026-04-22T17:06:14Z
reflex_43f31489,martin kavka o hackovani cestiny nonsalantni je nove cool aneb jak mladi kradou slova fosilum,https://www.reflex.cz/clanek/poprask/135027/martin-kavka-o-hackovani-cestiny-nonsalantni-je-nove-cool-aneb-jak-mladi-kradou-slova-fosilum.html,Reflex,OTHER,2026-04-17,2026-04-22T17:06:14Z
reflex_dd6a5a1d,rusove nesnesou kdyz se ma nekdo lepe a proto valci zapad chteji zotrocit,https://www.reflex.cz/clanek/komentare/135026/rusove-nesnesou-kdyz-se-ma-nekdo-lepe-a-proto-valci-zapad-chteji-zotrocit.html,Reflex,POLITICS,2026-04-17,2026-04-22T17:06:14Z
reflex_63641972,zemrel divadelni a filmovy herec jan potmesil bylo mu 60 let,https://www.reflex.cz/clanek/zpravy/135021/zemrel-divadelni-a-filmovy-herec-jan-potmesil-bylo-mu-60-let.html,Reflex,POLITICS,2026-04-17,2026-04-22T17:06:14Z
reflex_bd6f5689,jaresova vetsi penis nebo pysky je to bolestive a riskujete zdravi pichat do genitalii by mel odbornik,https://www.reflex.cz/clanek/prostor-x/135020/jaresova-vetsi-penis-nebo-pysky-je-to-bolestive-a-riskujete-zdravi-pichat-do-genitalii-by-mel-odbornik.html,Reflex,POLITICS,2026-04-17,2026-04-22T17:06:14Z
reflex_d998bffc,dermatolozka jaresova cesky trh estetickych zakroku uplne bezpecny neni neodborna vypln muze oslepit,https://www.reflex.cz/clanek/prostor-x/135019/dermatolozka-jaresova-cesky-trh-estetickych-zakroku-uplne-bezpecny-neni-neodborna-vypln-muze-oslepit.html,Reflex,POLITICS,2026-04-16,2026-04-22T17:06:14Z
reflex_b9266aab,o hospodareni televize a rozhlasu mame malo informaci vysvetluje boris stastny proc vlada rusi poplatky,https://www.reflex.cz/clanek/rozhovory/135018/o-hospodareni-televize-a-rozhlasu-mame-malo-informaci-vysvetluje-boris-stastny-proc-vlada-rusi-poplatky.html,Reflex,OTHER,2026-04-16,2026-04-22T17:06:14Z
reflex_c1350950,carpathia lod ktera zachranila pres 700 osob z nepotopitelneho titanicu sama sla pozdeji ke dnu,https://www.reflex.cz/clanek/historie/135017/carpathia-lod-ktera-zachranila-pres-700-osob-z-nepotopitelneho-titanicu-sama-sla-pozdeji-ke-dnu.html,Reflex,OTHER,2026-04-16,2026-04-22T17:06:14Z
reflex_4a33a869,magyar je madarsky havel predstavuje stabilitu a jsme velci pratele tvrdi babis,https://www.reflex.cz/clanek/divoky-kacer/135013/magyar-je-madarsky-havel-predstavuje-stabilitu-a-jsme-velci-pratele-tvrdi-babis.html,Reflex,POLITICS,2026-04-16,2026-04-22T17:06:14Z
reflex_8def342f,rock for people 2026 nabidne bena cristovao a cerstveho drzitele andela jamese colea zbyva poslednich 5 vstupenek,https://www.reflex.cz/clanek/kultura/135012/rock-for-people-2026-nabidne-bena-cristovao-a-cerstveho-drzitele-andela-jamese-colea-zbyva-poslednich-5-vstupenek.html,Reflex,OTHER,2026-04-16,2026-04-22T17:06:14Z
reflex_dcfb949f,vyslapnete si v lete na rakusany salcburske treky i golf a kola v kitzbuhelu vas cekaji za rohem,https://www.reflex.cz/clanek/cestovani/135011/vyslapnete-si-v-lete-na-rakusany-salcburske-treky-i-golf-a-kola-v-kitzbuhelu-vas-cekaji-za-rohem.html,Reflex,OTHER,2026-04-17,2026-04-22T17:06:14Z
reflex_5aceb3c3,summit nato nebude ceremonialni ani jine zeme nereprezentuje prezident ci kral rika ministr stastny,https://www.reflex.cz/clanek/zpravy/135010/summit-nato-nebude-ceremonialni-ani-jine-zeme-nereprezentuje-prezident-ci-kral-rika-ministr-stastny.html,Reflex,POLITICS,2026-04-16,2026-04-22T17:06:14Z
reflex_10aab034,budouci madarska vlada se chysta rozdavat tak ze by se toho lekl i babis,https://www.reflex.cz/clanek/komentare/135009/budouci-madarska-vlada-se-chysta-rozdavat-tak-ze-by-se-toho-lekl-i-babis.html,Reflex,POLITICS,2026-04-16,2026-04-22T17:06:14Z
reflex_a914ca29,pouto s divocinou nam jako lidem pomaha zvladat nastrahy civilizace rika autor dokumentu sepot lesa,https://www.reflex.cz/clanek/rozhovory/135008/pouto-s-divocinou-nam-jako-lidem-pomaha-zvladat-nastrahy-civilizace-rika-autor-dokumentu-sepot-lesa.html,Reflex,OTHER,2026-04-16,2026-04-22T17:06:14Z
reflex_051827d8,valka v iranu muze mit opacny vysledek nez se cekalo vzroste hlad po jadernych zbranich,https://www.reflex.cz/clanek/komentare/135007/valka-v-iranu-muze-mit-opacny-vysledek-nez-se-cekalo-vzroste-hlad-po-jadernych-zbranich.html,Reflex,POLITICS,2026-04-17,2026-04-22T17:06:14Z
reflex_056def7d,donald trump odvolal papeze a sam se stal jezisem k vatikanu poslal letadlovou lod,https://www.reflex.cz/clanek/divoky-kacer/135002/donald-trump-odvolal-papeze-a-sam-se-stal-jezisem-k-vatikanu-poslal-letadlovou-lod.html,Reflex,POLITICS,2026-04-15,2026-04-22T17:06:14Z
reflex_a5807334,j t banka art index 2026 kotatkova stale prvni bolf nejaktivnejsi doma skokan roku je jakub jansa,https://www.reflex.cz/clanek/kultura/135001/j-t-banka-art-index-2026-kotatkova-stale-prvni-bolf-nejaktivnejsi-doma-skokan-roku-je-jakub-jansa.html,Reflex,OTHER,2026-04-15,2026-04-22T17:06:14Z
reflex_5f490769,rusko jdi domu madarsko ukazalo nejlepsi migracni politiku jakou muze evropsky stat predvest,https://www.reflex.cz/clanek/komentare/135000/rusko-jdi-domu-madarsko-ukazalo-nejlepsi-migracni-politiku-jakou-muze-evropsky-stat-predvest.html,Reflex,POLITICS,2026-04-15,2026-04-22T17:06:14Z
reflex_6f9241d0,vipka ghislaine maxwell jak si zije epsteinova prava ruka za mrizemi,https://www.reflex.cz/clanek/poprask/134998/vipka-ghislaine-maxwell-jak-si-zije-epsteinova-prava-ruka-za-mrizemi.html,Reflex,OTHER,2026-04-15,2026-04-22T17:06:14Z
reflex_00a10e13,vladimir mertlik k cemu je nakupcimu hnoje babisovi na summitu nato armadni general pavel,https://www.reflex.cz/clanek/zpetne-zrcatko/134997/vladimir-mertlik-k-cemu-je-nakupcimu-hnoje-babisovi-na-summitu-nato-armadni-general-pavel.html,Reflex,OTHER,2026-04-15,2026-04-22T17:06:14Z
reflex_e5db0589,fico nema po padu orbana od koho opisovat o budoucnosti slovenska mohou ironii osudu rozhodnout madari,https://www.reflex.cz/clanek/komentare/134996/fico-nema-po-padu-orbana-od-koho-opisovat-o-budoucnosti-slovenska-mohou-ironii-osudu-rozhodnout-madari.html,Reflex,POLITICS,2026-04-15,2026-04-22T17:06:14Z
reflex_a645460f,klempiruv podraz spd uraduje vlada specha se snahou dostat verejnopravni media pod kontrolu,https://www.reflex.cz/clanek/komentare/134995/klempiruv-podraz-spd-uraduje-vlada-specha-se-snahou-dostat-verejnopravni-media-pod-kontrolu.html,Reflex,POLITICS,2026-04-15,2026-04-22T17:06:14Z
reflex_6ae5c1e0,motoriste neuznali vysledek madarskych voleb macinka jel do budapesti osobne prepocitat hlasy,https://www.reflex.cz/clanek/divoky-kacer/134993/motoriste-neuznali-vysledek-madarskych-voleb-macinka-jel-do-budapesti-osobne-prepocitat-hlasy.html,Reflex,POLITICS,2026-04-14,2026-04-22T17:06:14Z
reflex_a6645dd1,triumf dory kapralove a jejiho netradicniho bedekru slovinskeho mariboru ocima mouchy,https://www.reflex.cz/clanek/kultura/134991/triumf-dory-kapralove-a-jejiho-netradicniho-bedekru-slovinskeho-mariboru-ocima-mouchy.html,Reflex,OTHER,2026-04-20,2026-04-22T17:06:14Z
reflex_8cc5de55,na stara kolena surovi jizansti rockeri black crowes rozdavaji riffy s uspornosti boxera od jacka londona,https://www.reflex.cz/clanek/kultura/134990/na-stara-kolena-surovi-jizansti-rockeri-black-crowes-rozdavaji-riffy-s-uspornosti-boxera-od-jacka-londona.html,Reflex,OTHER,2026-04-17,2026-04-22T17:06:14Z
reflex_88295461,panicka a utecenec norske vztahove drama nerikej mi mami s trofeji z varu konecne prichazi do kin,https://www.reflex.cz/clanek/kultura/134989/panicka-a-utecenec-norske-vztahove-drama-nerikej-mi-mami-s-trofeji-z-varu-konecne-prichazi-do-kin.html,Reflex,OTHER,2026-04-15,2026-04-22T17:06:14Z
reflex_1ce7dc24,lekar a propagator dusevni hygieny chtel odnaucit mladez masturbovat a vynalezl pritom kukuricne lupinky,https://www.reflex.cz/clanek/historie/134985/lekar-a-propagator-dusevni-hygieny-chtel-odnaucit-mladez-masturbovat-a-vynalezl-pritom-kukuricne-lupinky.html,Reflex,OTHER,2026-04-15,2026-04-22T17:06:14Z
reflex_b3c60bda,s novymi medii a socialnimi sitemi prichazi i vibe toho ze se muze cokoliv rika skupina gufrau,https://www.reflex.cz/clanek/rozhovory/134983/s-novymi-medii-a-socialnimi-sitemi-prichazi-i-vibe-toho-ze-se-muze-cokoliv-rika-skupina-gufrau.html,Reflex,OTHER,2026-04-18,2026-04-22T17:06:14Z
reflex_45d978e7,jaroslav plesl byval jsem docela jezdec pankac bylo mi jedno jak co dopadne,https://www.reflex.cz/clanek/rozhovory/134982/jaroslav-plesl-byval-jsem-docela-jezdec-pankac-bylo-mi-jedno-jak-co-dopadne.html,Reflex,OTHER,2026-04-21,2026-04-22T17:06:14Z
reflex_b5e9f9c6,smecka andreje babise ridne orban padl fico je vycpely trump mu nevyhovuje a macron je fabulator,https://www.reflex.cz/clanek/komentare/134980/smecka-andreje-babise-ridne-orban-padl-fico-je-vycpely-trump-mu-nevyhovuje-a-macron-je-fabulator.html,Reflex,POLITICS,2026-04-14,2026-04-22T17:06:14Z
reflex_fddcc5ec,pripad potocek zrada ktera stala na zacatku nejvetsi cistky padesatych let,https://www.reflex.cz/clanek/historie/134978/pripad-potocek-zrada-ktera-stala-na-zacatku-nejvetsi-cistky-padesatych-let.html,Reflex,OTHER,2026-04-21,2026-04-22T17:06:14Z
reflex_2463b415,nejedly o praktikach lektora randeni modelky lakal na charitu pro psy mely byt ale korist pro klienty,https://www.reflex.cz/clanek/prostor-x/134977/nejedly-o-praktikach-lektora-randeni-modelky-lakal-na-charitu-pro-psy-mely-byt-ale-korist-pro-klienty.html,Reflex,POLITICS,2026-04-16,2026-04-22T17:06:14Z
reflex_edbf1e38,jerry gebr cesky vytvarnik ktery dobyl hollywood znate ho napriklad ze slavneho podrazu,https://www.reflex.cz/clanek/causy/134976/jerry-gebr-cesky-vytvarnik-ktery-dobyl-hollywood-znate-ho-napriklad-ze-slavneho-podrazu.html,Reflex,OTHER,2026-04-18,2026-04-22T17:06:14Z
reflex_60a66d57,matej nejedly o akademii pritazlivosti mladik mluvil o sebevrazde guru misto pomoci nabidl vip kurz,https://www.reflex.cz/clanek/prostor-x/134975/matej-nejedly-o-akademii-pritazlivosti-mladik-mluvil-o-sebevrazde-guru-misto-pomoci-nabidl-vip-kurz.html,Reflex,POLITICS,2026-04-15,2026-04-22T17:06:14Z
reflex_dace65c6,5 slov ktera odhaluji dusi chorvatska dokonaly navod na dovolenou bez stresu,https://www.reflex.cz/clanek/radce/134974/5-slov-ktera-odhaluji-dusi-chorvatska-dokonaly-navod-na-dovolenou-bez-stresu.html,Reflex,OTHER,2026-04-21,2026-04-22T17:06:14Z
reflex_e1ecb0a9,nejedly infiltroval ceskou manosferu stal jsem se malou alfickou alfa buh me chtel stahnout o 100 tisic,https://www.reflex.cz/clanek/prostor-x/134973/nejedly-infiltroval-ceskou-manosferu-stal-jsem-se-malou-alfickou-alfa-buh-me-chtel-stahnout-o-100-tisic.html,Reflex,POLITICS,2026-04-14,2026-04-22T17:06:14Z
reflex_0f1fe264,co dal s vatikanskou smlouvou vlada muze vyjednat novou verzi,https://www.reflex.cz/clanek/analyza/134972/co-dal-s-vatikanskou-smlouvou-vlada-muze-vyjednat-novou-verzi.html,Reflex,OTHER,2026-04-20,2026-04-22T17:06:14Z
reflex_c80af927,mise artemis ii otevrela cestu k mesici a marsu prekazkou jsou uz jen politici,https://www.reflex.cz/clanek/veda/134971/mise-artemis-ii-otevrela-cestu-k-mesici-a-marsu-prekazkou-jsou-uz-jen-politici.html,Reflex,OTHER,2026-04-17,2026-04-22T17:06:14Z
reflex_40c782e8,deti jsou casto obeti konfliktnich vztahu podle casti odborniku muze rozvodova novela jeste vic uskodit,https://www.reflex.cz/clanek/reportaze/134970/deti-jsou-casto-obeti-konfliktnich-vztahu-podle-casti-odborniku-muze-rozvodova-novela-jeste-vic-uskodit.html,Reflex,OTHER,2026-04-21,2026-04-22T17:06:14Z
reflex_c1eca20b,prezident petr pavel nejsem zamestnanec petra macinky,https://www.reflex.cz/clanek/rozhovory/134969/prezident-petr-pavel-nejsem-zamestnanec-petra-macinky.html,Reflex,OTHER,2026-04-16,2026-04-22T17:06:14Z
reflex_7a6590e0,lod orion zjistila ze se na mesici vyvijeji jaderne zbrane trump k nemu vyslal letadlovou lod a hrozi utokem,https://www.reflex.cz/clanek/divoky-kacer/134968/lod-orion-zjistila-ze-se-na-mesici-vyvijeji-jaderne-zbrane-trump-k-nemu-vyslal-letadlovou-lod-a-hrozi-utokem.html,Reflex,POLITICS,2026-04-21,2026-04-22T17:06:14Z
reflex_76cec3f4,jak se madari odvratili od viktora orbana a zrodila se magyarska revoluce,https://www.reflex.cz/clanek/komentare/134967/jak-se-madari-odvratili-od-viktora-orbana-a-zrodila-se-magyarska-revoluce.html,Reflex,POLITICS,2026-04-14,2026-04-22T17:06:14Z
reflex_cfa02cd2,kdo pojede do silicon valley jste li mladi a talentovani tak treba prave vy,https://www.reflex.cz/clanek/extra/134966/kdo-pojede-do-silicon-valley-jste-li-mladi-a-talentovani-tak-treba-prave-vy.html,Reflex,OTHER,2026-04-14,2026-04-22T17:06:14Z
reflex_8e548787,martin bartkovsky exhibovani misto realne prace macinkuv aktivismus zacina byt skutecne nedustojny,https://www.reflex.cz/clanek/komentare/134964/martin-bartkovsky-exhibovani-misto-realne-prace-macinkuv-aktivismus-zacina-byt-skutecne-nedustojny.html,Reflex,POLITICS,2026-04-16,2026-04-22T17:06:14Z
reflex_d33d913c,vit vlnas o achilleove stitu a samozrejmosti valky jak jsme podlehli dojmu ze valka uz tu nemuze byt,https://www.reflex.cz/clanek/komentare/134963/vit-vlnas-o-achilleove-stitu-a-samozrejmosti-valky-jak-jsme-podlehli-dojmu-ze-valka-uz-tu-nemuze-byt.html,Reflex,POLITICS,2026-04-20,2026-04-22T17:06:14Z
reflex_417b02cb,jiri stefek nejista bytova sezona valka v iranu muze nemovitosti dal prodrazit,https://www.reflex.cz/clanek/komentare/134961/jiri-stefek-nejista-bytova-sezona-valka-v-iranu-muze-nemovitosti-dal-prodrazit.html,Reflex,POLITICS,2026-04-19,2026-04-22T17:06:14Z
reflex_b34d90b5,ukrajina prezila zimu a prezije i trumpa aneb kdyz se z mirotvorce stane spojenec agresora,https://www.reflex.cz/clanek/komentare/134960/ukrajina-prezila-zimu-a-prezije-i-trumpa-aneb-kdyz-se-z-mirotvorce-stane-spojenec-agresora.html,Reflex,POLITICS,2026-04-14,2026-04-22T17:06:14Z
reflex_d277ee81,jiri sezemsky tapajici bohem klempir v kralovstvi pracek jak dlouho bude ministr,https://www.reflex.cz/clanek/komentare/134959/jiri-sezemsky-tapajici-bohem-klempir-v-kralovstvi-pracek-jak-dlouho-bude-ministr.html,Reflex,POLITICS,2026-04-20,2026-04-22T17:06:14Z
reflex_e4520cf8,pacient nato je postreleny predpokladat ze evropane rychle prevezmou roli usa je naprosto nerealne,https://www.reflex.cz/clanek/komentare/134958/pacient-nato-je-postreleny-predpokladat-ze-evropane-rychle-prevezmou-roli-usa-je-naprosto-nerealne.html,Reflex,POLITICS,2026-04-21,2026-04-22T17:06:14Z
reflex_f4797b9e,jana bendova nedobre dny babise prezident ho drazdi pritel orban padl a motoristicky sarm je unavny,https://www.reflex.cz/clanek/komentare/134956/jana-bendova-nedobre-dny-babise-prezident-ho-drazdi-pritel-orban-padl-a-motoristicky-sarm-je-unavny.html,Reflex,POLITICS,2026-04-15,2026-04-22T17:06:14Z
reflex_17d018d4,5 situaci kdy nebankovni pujcka online dava smysl,https://www.reflex.cz/clanek/radce/134955/5-situaci-kdy-nebankovni-pujcka-online-dava-smysl.html,Reflex,OTHER,2026-04-21,2026-04-22T17:06:14Z
reflex_ee0d381b,nausnice z chirurgicke oceli styl ktery vydrzi i kazdodenni tempo,https://www.reflex.cz/clanek/radce/134951/nausnice-z-chirurgicke-oceli-styl-ktery-vydrzi-i-kazdodenni-tempo.html,Reflex,OTHER,2026-04-20,2026-04-22T17:06:14Z
reflex_cc751985,blondyna v arabii mame tady dvoutydenni primeri a ja uz zacinam blaznit,https://www.reflex.cz/clanek/blondyna-v-arabii/134950/blondyna-v-arabii-mame-tady-dvoutydenni-primeri-a-ja-uz-zacinam-blaznit.html,Reflex,OTHER,2026-04-14,2026-04-22T17:06:14Z
reflex_24eac431,taha prezident za kratsi konec ustavy nez macinka divoka kohabitace poskozuje zajmy ceska,https://www.reflex.cz/clanek/padni-komu-padni/134949/taha-prezident-za-kratsi-konec-ustavy-nez-macinka-divoka-kohabitace-poskozuje-zajmy-ceska.html,Reflex,POLITICS,2026-04-14,2026-04-22T17:06:14Z
reflex_9b9c0ee3,pospisil k dozimetru redla jsem potkal trikrat s hlubuckem jsme meli chladne vztahy glosovali jsme zive,https://www.reflex.cz/clanek/online-prenos/134948/pospisil-k-dozimetru-redla-jsem-potkal-trikrat-s-hlubuckem-jsme-meli-chladne-vztahy-glosovali-jsme-zive.html,Reflex,OTHER,2026-04-14,2026-04-22T17:06:14Z
reflex_dfdca266,madarske tsunami ve volbach neprohral jen orban ale i kreml trump fico babis a macinka,https://www.reflex.cz/clanek/komentare/134947/madarske-tsunami-ve-volbach-neprohral-jen-orban-ale-i-kreml-trump-fico-babis-a-macinka.html,Reflex,POLITICS,2026-04-13,2026-04-22T17:06:14Z
reflex_631d68f0,bankovky jak je neznate naha divka na zraloku satanisticka tisicovka a dvoumarkovka s kalejicim oslem,https://www.reflex.cz/clanek/zajimavosti/134946/bankovky-jak-je-neznate-naha-divka-na-zraloku-satanisticka-tisicovka-a-dvoumarkovka-s-kalejicim-oslem.html,Reflex,OTHER,2026-04-13,2026-04-22T17:06:14Z
